DriverName,DriverID,Rookie,DRFAvg,DTAvg,DTTAvg,DNFRate,TDNFRate,DriverElo,DriverTElo,DriverTTElo,DriverRitmo,PositionStart,StartVsField,TeamName,TeamID,TRP,TTP,TeamDNFRate,TeamElo,TeamTElo,TeamRitmo,TeamTrackAvgPitStops,TeamTrackAvgPittedCautionPCT,CarEngine,EngineID,EngineElo,EngineTElo,EngineTTElo,EventName,Track,TrackID,EventTrackType,EventTrackTypeID,TrackAvgCautions,TrackAvgCautionLaps,TrackTypeAvgCautions,TrackTypeAvgCautionLaps,TrackAvgSpeed,EventDate,EventDateFormatted,EventID,Era,EraID,Status,StatusID,FieldSize,TotalCautions,TotalCautionLaps,TotalLeadChanges,TotalRaceLaps,TrackLength,AvgRaceSpeed,FastestLapSpeed,AvgStintLength,StintVariance,FirstStopLap,FirstStopVSAvgFirstStop,PittedCautions,PitStops,PittedCautionPCT,TotalPitStops,PitStrategy,BestRacePosition,WorstRacePosition,LapsLed,Top5Laps,Top10Laps,PositionVolatility,position_lap1,PositionsGainedLap1,PositionsGainedPits,PositionsGainedCaution,BestLapSpeed,LapConsistency,PaceDeg,AvgPaceVSLeadPace,AvgPitTime,PitAvgTimeVSOverall,TrackAvgPitStops,FuelWindowEstimate,PositionFinish,NormalizedPositionFinish
Ed Carpenter,3620,0,0.761785714,0.734375,0.517850967,0.5,0.75,1433.673024,1442.180165,1445.042488,0.675799721,2,0.060606061,Ed Carpenter Racing,15,0.565,0.351088754,0.4,1484.123305,1531.089966,0.546553884,6.666666667,0.180555556,Chevrolet,0,1638.159677,1529.318267,1621.654503,101st Running of the Indianapolis 500,Indianapolis Motor Speedway,4,Oval,0,7,41,4.52,36,167.25,5/28/2017,"Sunday, May 28, 2017",3740,DW12 Era 2012-2017,0,Running,0,33,11,50,35,200,2.5,155,226.19,,,,,,,,,,1,22,5,63,99,6.087271505,3,-1,0,-2,18.4804,7.77214423,0.027215359,3.500541333,,,6.524590164,30.65326633,11,0.3125
Helio Castroneves,3622,0,0.228095238,0.21875,0.326004709,0.05,0,1699.275324,1547.993499,1596.496136,0.266434112,19,0.575757576,Team Penske,28,0.26702381,0.308941834,0.35,1702.743582,1538.44126,0.295565176,7.2,0.15,Chevrolet,0,1638.159677,1529.318267,1621.654503,101st Running of the Indianapolis 500,Indianapolis Motor Speedway,4,Oval,0,7,41,4.52,36,167.25,5/28/2017,"Sunday, May 28, 2017",3740,DW12 Era 2012-2017,0,Running,0,33,11,50,35,200,2.5,155,226.19,,,,,,,,,,1,26,9,97,112,7.898207608,21,-2,0,1,13.0267,5.912054836,0.007828108,3.003326667,,,6.524590164,30.65326633,2,0.03125
Scott Dixon,3628,0,0.10952381,0.3984375,0.302765181,0.2,0.25,1702.057145,1526.05959,1654.497898,0.255603746,1,0.03030303,Chip Ganassi Racing,9,0.51452381,0.397981652,0.45,1533.853303,1506.278434,0.500055264,6.5,0.103125,Honda,1,1419.576715,1470.681733,1378.345497,101st Running of the Indianapolis 500,Indianapolis Motor Speedway,4,Oval,0,7,41,4.52,36,167.25,5/28/2017,"Sunday, May 28, 2017",3740,DW12 Era 2012-2017,0,DNF,1,33,11,50,35,200,2.5,155,226.19,,,,,,,,,,1,15,5,28,49,3.401490224,1,0,0,0,34.6617,3.713589011,0.008633638,1.380328846,,,6.524590164,30.65326633,32,0.96875
Jay Howard,3644,0,,,,,,1500,1500,1500,,20,0.606060606,Arrow McLaren,4,0.503095238,0.552335712,0.25,1538.626006,1504.072382,0.523778898,7.6,0.182142857,Honda,1,1419.576715,1470.681733,1378.345497,101st Running of the Indianapolis 500,Indianapolis Motor Speedway,4,Oval,0,7,41,4.52,36,167.25,5/28/2017,"Sunday, May 28, 2017",3740,DW12 Era 2012-2017,0,DNF,1,33,11,50,35,200,2.5,155,226.19,,,,,,,,,,2,33,0,2,3,8.807021992,17,3,0,0,40.2187,26.43409821,0.447978598,8.600573333,,,6.524590164,30.65326633,33,1
Ryan Hunter-Reay,3645,0,0.429047619,0.40625,0.434355345,0.15,0,1608.324174,1512.415889,1532.606151,0.420422918,10,0.303030303,Andretti Global,3,0.565833333,0.457808334,0.25,1517.822389,1539.235948,0.525481051,6.285714286,0.108843537,Honda,1,1419.576715,1470.681733,1378.345497,101st Running of the Indianapolis 500,Indianapolis Motor Speedway,4,Oval,0,7,41,4.52,36,167.25,5/28/2017,"Sunday, May 28, 2017",3740,DW12 Era 2012-2017,0,DNF,1,33,11,50,35,200,2.5,155,226.19,,,,,,,,,,1,13,28,85,135,3.32718387,10,0,0,-3,10.1442,5.001136296,-0.007180411,2.067492593,,,6.524590164,30.65326633,27,0.8125
Tony Kanaan,3648,0,0.540952381,0.4140625,0.285272416,0.05,0.25,1597.273511,1518.438825,1654.977991,0.499588169,7,0.212121212,Chip Ganassi Racing,9,0.51452381,0.397981652,0.45,1533.853303,1506.278434,0.500055264,6.5,0.103125,Honda,1,1419.576715,1470.681733,1378.345497,101st Running of the Indianapolis 500,Indianapolis Motor Speedway,4,Oval,0,7,41,4.52,36,167.25,5/28/2017,"Sunday, May 28, 2017",3740,DW12 Era 2012-2017,0,Running,0,33,11,50,35,200,2.5,155,226.19,,,,,,,,,,1,25,22,97,192,2.937536485,4,3,0,-7,18.4984,5.801642846,0.012060325,2.781562914,,,6.524590164,30.65326633,5,0.125
Buddy Lazier,3650,0,0.9375,0.9375,0.9375,1,1,1426.6445,1423.630504,1425.401357,0.93543956,30,0.909090909,Lazier Partners Racing,18,0.9375,0.9375,1,1437.817927,1437.390859,0.93543956,3.5,0,Chevrolet,0,1638.159677,1529.318267,1621.654503,101st Running of the Indianapolis 500,Indianapolis Motor Speedway,4,Oval,0,7,41,4.52,36,167.25,5/28/2017,"Sunday, May 28, 2017",3740,DW12 Era 2012-2017,0,DNF,1,33,11,50,35,200,2.5,155,226.19,,,,,,,,,,27,33,0,0,0,2.076265717,29,1,0,3,11.2594,118.837439,-0.057101732,17.862279,,,6.524590164,30.65326633,29,0.875
Will Power,3667,0,0.44,0.2734375,0.29451929,0.15,0,1650.993001,1552.717708,1673.10547,0.376948114,9,0.272727273,Team Penske,28,0.26702381,0.308941834,0.35,1702.743582,1538.44126,0.295565176,7.2,0.15,Chevrolet,0,1638.159677,1529.318267,1621.654503,101st Running of the Indianapolis 500,Indianapolis Motor Speedway,4,Oval,0,7,41,4.52,36,167.25,5/28/2017,"Sunday, May 28, 2017",3740,DW12 Era 2012-2017,0,DNF,1,33,11,50,35,200,2.5,155,226.19,,,,,,,,,,1,25,2,18,87,5.176341517,2,7,0,-7,33.8547,5.490487332,0.012945879,2.815921739,,,6.524590164,30.65326633,23,0.6875
Graham Rahal,3668,0,0.617619048,0.5703125,0.520959057,0.1,0.5,1587.834553,1489.338529,1533.415114,0.500531059,14,0.424242424,Rahal Letterman Lanigan Racing,24,0.617619048,0.532243779,0.1,1538.485572,1477.828811,0.503737516,6.25,0.107142857,Honda,1,1419.576715,1470.681733,1378.345497,101st Running of the Indianapolis 500,Indianapolis Motor Speedway,4,Oval,0,7,41,4.52,36,167.25,5/28/2017,"Sunday, May 28, 2017",3740,DW12 Era 2012-2017,0,Running,0,33,11,50,35,200,2.5,155,226.19,,,,,,,,,,1,23,2,19,73,5.243565092,12,2,0,19,18.633,8.142773559,0.026650812,3.724672848,,,6.524590164,30.65326633,12,0.34375
Oriol Servia,3672,0,0.559821429,0.4609375,0.519604037,0.2,0.25,1498.734715,1506.753286,1494.802888,0.544611631,12,0.363636364,Rahal Letterman Lanigan Racing,24,0.617619048,0.532243779,0.1,1538.485572,1477.828811,0.503737516,6.25,0.107142857,Honda,1,1419.576715,1470.681733,1378.345497,101st Running of the Indianapolis 500,Indianapolis Motor Speedway,4,Oval,0,7,41,4.52,36,167.25,5/28/2017,"Sunday, May 28, 2017",3740,DW12 Era 2012-2017,0,DNF,1,33,11,50,35,200,2.5,155,226.19,,,,,,,,,,2,25,0,18,51,5.093882317,13,-1,0,-11,36.0257,5.613679485,0.010391487,2.893536957,,,6.524590164,30.65326633,21,0.625
James Davison,3709,0,0.649569746,0.640625,0.640625,0.25,0.5,1470.167086,1481.643514,1482.638985,0.659034212,33,1,Dale Coyne Racing,11,0.510714286,0.72415481,0.35,1399.422465,1456.969913,0.614541383,6.5,0.133928571,Honda,1,1419.576715,1470.681733,1378.345497,101st Running of the Indianapolis 500,Indianapolis Motor Speedway,4,Oval,0,7,41,4.52,36,167.25,5/28/2017,"Sunday, May 28, 2017",3740,DW12 Era 2012-2017,0,DNF,1,33,11,50,35,200,2.5,155,226.19,,,,,,,,,,1,30,2,33,46,7.484016877,30,3,0,8,40.0168,5.968434385,0.011506628,3.416142754,,,6.524590164,30.65326633,20,0.59375
JR Hildebrand,3736,0,0.395059524,0.4140625,0.362152778,0.25,0.25,1537.987851,1525.761325,1560.915487,0.471196158,6,0.181818182,Ed Carpenter Racing,15,0.565,0.351088754,0.4,1484.123305,1531.089966,0.546553884,6.666666667,0.180555556,Chevrolet,0,1638.159677,1529.318267,1621.654503,101st Running of the Indianapolis 500,Indianapolis Motor Speedway,4,Oval,0,7,41,4.52,36,167.25,5/28/2017,"Sunday, May 28, 2017",3740,DW12 Era 2012-2017,0,Running,0,33,11,50,35,200,2.5,155,226.19,,,,,,,,,,1,18,2,76,135,4.754873194,6,0,0,8,34.3889,5.599175047,0.018683511,3.118631333,,,6.524590164,30.65326633,16,0.46875
Pippa Mann,3756,0,0.754283126,0.703125,0.764160658,0.384615385,0.25,1395.970141,1457.873995,1388.910037,0.725131212,28,0.848484848,Dale Coyne Racing,11,0.510714286,0.72415481,0.35,1399.422465,1456.969913,0.614541383,6.5,0.133928571,Honda,1,1419.576715,1470.681733,1378.345497,101st Running of the Indianapolis 500,Indianapolis Motor Speedway,4,Oval,0,7,41,4.52,36,167.25,5/28/2017,"Sunday, May 28, 2017",3740,DW12 Era 2012-2017,0,Running,0,33,11,50,35,200,2.5,155,226.19,,,,,,,,,,17,33,0,0,0,3.720911921,33,-5,0,12,14.9632,15.78553176,0.050370273,7.219439597,,,6.524590164,30.65326633,17,0.5
Sebastian Saavedra,3789,0,0.589015152,0.697916667,0.741544235,0.3,0.666666667,1387.905635,1466.858951,1387.823804,0.664677248,31,0.939393939,Juncos Hollinger Racing,16,,,,1500,1500,,,,Chevrolet,0,1638.159677,1529.318267,1621.654503,101st Running of the Indianapolis 500,Indianapolis Motor Speedway,4,Oval,0,7,41,4.52,36,167.25,5/28/2017,"Sunday, May 28, 2017",3740,DW12 Era 2012-2017,0,Running,0,33,11,50,35,200,2.5,155,226.19,,,,,,,,,,15,33,0,0,0,4.160954544,31,0,0,17,15.0822,11.1841378,0.021730132,5.92596,,,6.524590164,30.65326633,15,0.4375
Takuma Sato,3811,0,0.544761905,0.5234375,0.658736776,0.25,0.25,1499.516754,1491.642352,1402.187456,0.592496835,4,0.121212121,Andretti Global,3,0.565833333,0.457808334,0.25,1517.822389,1539.235948,0.525481051,6.285714286,0.108843537,Honda,1,1419.576715,1470.681733,1378.345497,101st Running of the Indianapolis 500,Indianapolis Motor Speedway,4,Oval,0,7,41,4.52,36,167.25,5/28/2017,"Sunday, May 28, 2017",3740,DW12 Era 2012-2017,0,Running,0,33,11,50,35,200,2.5,155,226.19,,,,,,,,,,1,17,17,84,167,4.441512713,7,-3,0,-10,19.857,5.62966856,0.011829721,2.7058,,,6.524590164,30.65326633,1,0
Juan Pablo Montoya,4002,0,0.361904762,0.375,0.330301093,0.15,0.333333333,1612.22645,1516.43926,1573.795351,0.432202774,18,0.545454545,Team Penske,28,0.26702381,0.308941834,0.35,1702.743582,1538.44126,0.295565176,7.2,0.15,Chevrolet,0,1638.159677,1529.318267,1621.654503,101st Running of the Indianapolis 500,Indianapolis Motor Speedway,4,Oval,0,7,41,4.52,36,167.25,5/28/2017,"Sunday, May 28, 2017",3740,DW12 Era 2012-2017,0,Running,0,33,11,50,35,200,2.5,155,226.19,,,,,,,,,,1,26,1,4,82,5.370681624,18,0,0,16,18.4906,6.102524474,0.011923612,3.195372848,,,6.524590164,30.65326633,6,0.15625
Charlie Kimball,4144,0,0.77047619,0.34375,0.466158479,0.1,0.25,1527.796003,1538.015746,1558.225002,0.60679403,16,0.484848485,Chip Ganassi Racing,9,0.51452381,0.397981652,0.45,1533.853303,1506.278434,0.500055264,6.5,0.103125,Honda,1,1419.576715,1470.681733,1378.345497,101st Running of the Indianapolis 500,Indianapolis Motor Speedway,4,Oval,0,7,41,4.52,36,167.25,5/28/2017,"Sunday, May 28, 2017",3740,DW12 Era 2012-2017,0,DNF,1,33,11,50,35,200,2.5,155,226.19,,,,,,,,,,1,26,5,29,30,7.103914969,22,-6,0,24,10.2703,5.782235043,-0.004180635,2.871839535,,,6.524590164,30.65326633,25,0.75
Josef Newgarden,4215,0,0.265238095,0.515625,0.404670835,0.1,0.25,1659.441479,1504.557152,1608.583866,0.327420837,22,0.666666667,Team Penske,28,0.26702381,0.308941834,0.35,1702.743582,1538.44126,0.295565176,7.2,0.15,Chevrolet,0,1638.159677,1529.318267,1621.654503,101st Running of the Indianapolis 500,Indianapolis Motor Speedway,4,Oval,0,7,41,4.52,36,167.25,5/28/2017,"Sunday, May 28, 2017",3740,DW12 Era 2012-2017,0,Running,0,33,11,50,35,200,2.5,155,226.19,,,,,,,,,,5,23,0,1,64,5.192297517,20,2,0,-8,40.1495,65.66297336,0.194785802,8.601463309,,,6.524590164,30.65326633,19,0.5625
James Hinchcliffe,4216,0,0.354285714,0.552083333,0.441568179,0.05,0.333333333,1618.447985,1493.309638,1561.483347,0.409542674,17,0.515151515,Arrow McLaren,4,0.503095238,0.552335712,0.25,1538.626006,1504.072382,0.523778898,7.6,0.182142857,Honda,1,1419.576715,1470.681733,1378.345497,101st Running of the Indianapolis 500,Indianapolis Motor Speedway,4,Oval,0,7,41,4.52,36,167.25,5/28/2017,"Sunday, May 28, 2017",3740,DW12 Era 2012-2017,0,DNF,1,33,11,50,35,200,2.5,155,226.19,,,,,,,,,,10,23,0,0,5,3.030678424,16,1,0,-6,35.3138,5.887435596,0.015472593,3.051917518,,,6.524590164,30.65326633,22,0.65625
Conor Daly,4218,0,0.742380952,0.84375,0.814322917,0.25,0.666666667,1443.115673,1438.631554,1397.265708,0.699537682,26,0.787878788,A.J. Foyt Enterprises,1,0.692857143,0.664983075,0.4,1352.338621,1479.910445,0.691079593,7.5,0.152777778,Chevrolet,0,1638.159677,1529.318267,1621.654503,101st Running of the Indianapolis 500,Indianapolis Motor Speedway,4,Oval,0,7,41,4.52,36,167.25,5/28/2017,"Sunday, May 28, 2017",3740,DW12 Era 2012-2017,0,DNF,1,33,11,50,35,200,2.5,155,226.19,,,,,,,,,,17,31,0,0,0,2.429585276,23,3,0,4,10.4157,6.709075966,-0.037321414,2.185186441,,,6.524590164,30.65326633,30,0.90625
Spencer Pigot,4232,0,0.726190476,0.75,0.75,0.142857143,0,1463.626053,1483.890655,1485.347682,0.655122662,29,0.878787879,Juncos Hollinger Racing,16,,,,1500,1500,,,,Chevrolet,0,1638.159677,1529.318267,1621.654503,101st Running of the Indianapolis 500,Indianapolis Motor Speedway,4,Oval,0,7,41,4.52,36,167.25,5/28/2017,"Sunday, May 28, 2017",3740,DW12 Era 2012-2017,0,Running,0,33,11,50,35,200,2.5,155,226.19,,,,,,,,,,18,33,0,0,0,3.612385587,27,2,0,12,41.1199,145.5125078,-0.07347306,32.02821958,,,6.524590164,30.65326633,18,0.53125
Zach Veach,4235,1,0.9,,,0,,1480.722472,1500,1500,0.9,32,0.96969697,A.J. Foyt Enterprises,1,0.692857143,0.664983075,0.4,1352.338621,1479.910445,0.691079593,7.5,0.152777778,Chevrolet,0,1638.159677,1529.318267,1621.654503,101st Running of the Indianapolis 500,Indianapolis Motor Speedway,4,Oval,0,7,41,4.52,36,167.25,5/28/2017,"Sunday, May 28, 2017",3740,DW12 Era 2012-2017,0,DNF,1,33,11,50,35,200,2.5,155,226.19,,,,,,,,,,26,32,0,0,0,1.877880416,32,0,0,5,40.6353,161.9889095,-0.033042308,34.41869138,,,6.524590164,30.65326633,26,0.78125
Sage Karam,4247,0,0.663315217,0.729166667,0.538012599,0.285714286,0.666666667,1454.715232,1455.690075,1488.561423,0.644056045,21,0.636363636,Dreyer & Reinbold Racing,14,0.4125,0.484375,0.083333333,1539.525492,1513.806173,0.476904229,6.5,0.142857143,Chevrolet,0,1638.159677,1529.318267,1621.654503,101st Running of the Indianapolis 500,Indianapolis Motor Speedway,4,Oval,0,7,41,4.52,36,167.25,5/28/2017,"Sunday, May 28, 2017",3740,DW12 Era 2012-2017,0,DNF,1,33,11,50,35,200,2.5,155,226.19,,,,,,,,,,6,27,0,0,2,4.922718892,26,-5,0,12,40.1096,5.205376133,0.012741037,3.119153398,,,6.524590164,30.65326633,28,0.84375
Simon Pagenaud,4276,0,0.098571429,0.3515625,0.355150153,0.05,0,1769.168895,1529.995789,1625.712566,0.160290578,23,0.696969697,Team Penske,28,0.26702381,0.308941834,0.35,1702.743582,1538.44126,0.295565176,7.2,0.15,Chevrolet,0,1638.159677,1529.318267,1621.654503,101st Running of the Indianapolis 500,Indianapolis Motor Speedway,4,Oval,0,7,41,4.52,36,167.25,5/28/2017,"Sunday, May 28, 2017",3740,DW12 Era 2012-2017,0,Running,0,33,11,50,35,200,2.5,155,226.19,,,,,,,,,,6,24,0,0,24,4.469888086,24,-1,0,16,19.148,6.220895698,0.010909011,3.46665,,,6.524590164,30.65326633,14,0.40625
Carlos Munoz,4429,0,0.643333333,0.21875,0.41870271,0.1,0,1540.118432,1548.996716,1577.143592,0.558024431,24,0.727272727,A.J. Foyt Enterprises,1,0.692857143,0.664983075,0.4,1352.338621,1479.910445,0.691079593,7.5,0.152777778,Chevrolet,0,1638.159677,1529.318267,1621.654503,101st Running of the Indianapolis 500,Indianapolis Motor Speedway,4,Oval,0,7,41,4.52,36,167.25,5/28/2017,"Sunday, May 28, 2017",3740,DW12 Era 2012-2017,0,Running,0,33,11,50,35,200,2.5,155,226.19,,,,,,,,,,8,29,0,0,13,4.647123171,19,5,0,17,18.023,10.69257512,0.0126375,5.113988,,,6.524590164,30.65326633,10,0.28125
Gabby Chaves,4437,0,0.666666667,0.53125,0.581990976,0.05,0,1464.828213,1495.636018,1475.86935,0.637083652,25,0.757575758,Andretti Global,3,0.565833333,0.457808334,0.25,1517.822389,1539.235948,0.525481051,6.285714286,0.108843537,Honda,1,1419.576715,1470.681733,1378.345497,101st Running of the Indianapolis 500,Indianapolis Motor Speedway,4,Oval,0,7,41,4.52,36,167.25,5/28/2017,"Sunday, May 28, 2017",3740,DW12 Era 2012-2017,0,Running,0,33,11,50,35,200,2.5,155,226.19,,,,,,,,,,9,28,0,0,5,4.719123396,25,0,0,16,17.8606,7.127481181,0.009902728,3.779246667,,,6.524590164,30.65326633,9,0.25
Mikhail Aleshin,4504,0,0.651904762,0.71875,0.567410714,0.2,0.5,1480.928671,1472.551432,1484.38714,0.636517019,13,0.393939394,Arrow McLaren,4,0.503095238,0.552335712,0.25,1538.626006,1504.072382,0.523778898,7.6,0.182142857,Honda,1,1419.576715,1470.681733,1378.345497,101st Running of the Indianapolis 500,Indianapolis Motor Speedway,4,Oval,0,7,41,4.52,36,167.25,5/28/2017,"Sunday, May 28, 2017",3740,DW12 Era 2012-2017,0,Running,0,33,11,50,35,200,2.5,155,226.19,,,,,,,,,,8,24,0,0,33,3.643121832,15,-2,0,-5,39.9333,6.023294042,0.012092955,3.437407333,,,6.524590164,30.65326633,13,0.375
Jack Harvey,4505,0,,,,,,1500,1500,1500,,27,0.818181818,Meyer Shank Racing,19,,,,1500,1500,,,,Honda,1,1419.576715,1470.681733,1378.345497,101st Running of the Indianapolis 500,Indianapolis Motor Speedway,4,Oval,0,7,41,4.52,36,167.25,5/28/2017,"Sunday, May 28, 2017",3740,DW12 Era 2012-2017,0,DNF,1,33,11,50,35,200,2.5,155,226.19,,,,,,,,,,15,28,0,0,0,2.712861107,28,-1,0,4,10.0653,6.924786888,-0.030135441,2.295572414,,,6.524590164,30.65326633,31,0.9375
Ed Jones,4542,1,0.561428571,,0.5,0,,1504.73307,1500,1503.977066,0.600861566,11,0.333333333,Dale Coyne Racing,11,0.510714286,0.72415481,0.35,1399.422465,1456.969913,0.614541383,6.5,0.133928571,Honda,1,1419.576715,1470.681733,1378.345497,101st Running of the Indianapolis 500,Indianapolis Motor Speedway,4,Oval,0,7,41,4.52,36,167.25,5/28/2017,"Sunday, May 28, 2017",3740,DW12 Era 2012-2017,0,Running,0,33,11,50,35,200,2.5,155,226.19,,,,,,,,,,2,28,0,32,76,7.656532338,11,0,0,10,18.0308,6.966066087,0.015367103,3.758982667,,,6.524590164,30.65326633,3,0.0625
Max Chilton,4558,0,0.637142857,0.4375,0.628075397,0.15,0,1449.999612,1503.890655,1466.92596,0.639970565,15,0.454545455,Chip Ganassi Racing,9,0.51452381,0.397981652,0.45,1533.853303,1506.278434,0.500055264,6.5,0.103125,Honda,1,1419.576715,1470.681733,1378.345497,101st Running of the Indianapolis 500,Indianapolis Motor Speedway,4,Oval,0,7,41,4.52,36,167.25,5/28/2017,"Sunday, May 28, 2017",3740,DW12 Era 2012-2017,0,Running,0,33,11,50,35,200,2.5,155,226.19,,,,,,,,,,1,27,50,75,87,10.46361967,14,1,0,50,17.9541,8.784034406,0.002830412,3.814774,,,6.524590164,30.65326633,4,0.09375
Alexander Rossi,4587,0,0.526666667,0,0.48968254,0.15,0,1552.888846,1531.890655,1511.929784,0.493060469,3,0.090909091,Andretti Global,3,0.565833333,0.457808334,0.25,1517.822389,1539.235948,0.525481051,6.285714286,0.108843537,Honda,1,1419.576715,1470.681733,1378.345497,101st Running of the Indianapolis 500,Indianapolis Motor Speedway,4,Oval,0,7,41,4.52,36,167.25,5/28/2017,"Sunday, May 28, 2017",3740,DW12 Era 2012-2017,0,Running,0,33,11,50,35,200,2.5,155,226.19,,,,,,,,,,1,21,23,132,152,6.287242807,5,-2,0,-11,18.1093,6.170993043,0.015072007,2.785055333,,,6.524590164,30.65326633,7,0.1875
Fernando Alonso,4628,0,,,,,,1500,1500,1500,,5,0.151515152,Arrow McLaren,4,0.503095238,0.552335712,0.25,1538.626006,1504.072382,0.523778898,7.6,0.182142857,Honda,1,1419.576715,1470.681733,1378.345497,101st Running of the Indianapolis 500,Indianapolis Motor Speedway,4,Oval,0,7,41,4.52,36,167.25,5/28/2017,"Sunday, May 28, 2017",3740,DW12 Era 2012-2017,0,DNF,1,33,11,50,35,200,2.5,155,226.19,,,,,,,,,,1,12,27,107,173,3.1182016,9,-4,0,-15,35.6578,4.491378781,0.006591854,2.502661765,,,6.524590164,30.65326633,24,0.71875
Marco Andretti,3608,0,0.746607143,0.391985329,0.472132545,0.1,0,1510.233979,1548.658318,1513.247625,0.592421693,13,0.590909091,Andretti Global,3,0.567083333,0.508297198,0.25,1540.770462,1549.268142,0.486859188,4.090909091,0.409307359,Honda,1,1444.495986,1496.112242,1446.428623,Chevrolet Detroit Grand Prix Race 1,The Raceway at Belle Isle Park,24,Street,2,4.428571429,14.71428571,4.178571429,15.42857143,102.2857143,6/3/2017,"Saturday, June 3, 2017",3748,DW12 Era 2012-2017,0,Running,0,22,2,6,6,70,2.35,103,114.007,,,,,,,,,,7,20,0,0,6,3.535123965,12,1,0,-3,3.3617,20.66281605,-0.029271508,0.387884615,,,3.466666667,20.19230769,12,0.523809524
Helio Castroneves,3622,0,0.184345238,0.281670875,0.299127157,0.05,0.111111111,1715.107012,1578.570733,1661.015168,0.227236738,2,0.090909091,Team Penske,28,0.26327381,0.375571517,0.4,1709.342684,1556.428991,0.307762653,3.571428571,0.31122449,Chevrolet,0,1613.240406,1503.887758,1598.350862,Chevrolet Detroit Grand Prix Race 1,The Raceway at Belle Isle Park,24,Street,2,4.125,13.625,4.103448276,15.10344828,102.375,6/3/2017,"Saturday, June 3, 2017",3748,DW12 Era 2012-2017,0,Running,0,22,2,6,6,70,2.35,103,114.007,,,,,,,,,,1,12,11,31,63,3.655139041,2,0,0,0,3.1986,20.59362934,-0.031171477,0.251593846,,,3.466666667,20.19230769,7,0.285714286
Scott Dixon,3628,0,0.28327381,0.370265152,0.337638192,0.25,0.25,1657.686905,1542.023337,1640.986078,0.374461521,6,0.272727273,Chip Ganassi Racing,9,0.49889881,0.447807166,0.5,1538.204091,1508.006221,0.497441886,3,0.416666667,Honda,1,1444.495986,1496.112242,1446.428623,Chevrolet Detroit Grand Prix Race 1,The Raceway at Belle Isle Park,24,Street,2,4.125,13.625,4.103448276,15.10344828,102.375,6/3/2017,"Saturday, June 3, 2017",3748,DW12 Era 2012-2017,0,Running,0,22,2,6,6,70,2.35,103,114.007,,,,,,,,,,1,8,2,57,70,1.715596462,5,1,0,2,3.249,22.32503273,-0.031921109,1.434790769,,,3.466666667,20.19230769,2,0.047619048
Ryan Hunter-Reay,3645,0,0.561547619,0.396224146,0.511936967,0.2,0.111111111,1581.378095,1551.554923,1530.633929,0.485769134,12,0.545454545,Andretti Global,3,0.567083333,0.508297198,0.25,1540.770462,1549.268142,0.486859188,4.090909091,0.409307359,Honda,1,1444.495986,1496.112242,1446.428623,Chevrolet Detroit Grand Prix Race 1,The Raceway at Belle Isle Park,24,Street,2,4.125,13.625,4.103448276,15.10344828,102.375,6/3/2017,"Saturday, June 3, 2017",3748,DW12 Era 2012-2017,0,Running,0,22,2,6,6,70,2.35,103,114.007,,,,,,,,,,10,19,0,0,1,2.597020111,11,1,0,-3,3.3127,20.7244538,-0.030221025,0.414127692,,,3.466666667,20.19230769,13,0.571428571
Tony Kanaan,3648,0,0.455952381,0.438785173,0.455549891,0.05,0,1615.272091,1528.739431,1580.809497,0.437156772,15,0.681818182,Chip Ganassi Racing,9,0.49889881,0.447807166,0.5,1538.204091,1508.006221,0.497441886,3,0.416666667,Honda,1,1444.495986,1496.112242,1446.428623,Chevrolet Detroit Grand Prix Race 1,The Raceway at Belle Isle Park,24,Street,2,4.125,13.625,4.103448276,15.10344828,102.375,6/3/2017,"Saturday, June 3, 2017",3748,DW12 Era 2012-2017,0,Running,0,22,2,6,6,70,2.35,103,114.007,,,,,,,,,,8,22,0,0,1,3.053830368,14,1,0,-3,3.3638,20.61519703,-0.02855674,0.362750769,,,3.466666667,20.19230769,15,0.666666667
Will Power,3667,0,0.3975,0.368100649,0.384350369,0.2,0.25,1628.520647,1552.226979,1584.920792,0.428706796,11,0.5,Team Penske,28,0.26327381,0.375571517,0.4,1709.342684,1556.428991,0.307762653,3.571428571,0.31122449,Chevrolet,0,1613.240406,1503.887758,1598.350862,Chevrolet Detroit Grand Prix Race 1,The Raceway at Belle Isle Park,24,Street,2,4.125,13.625,4.103448276,15.10344828,102.375,6/3/2017,"Saturday, June 3, 2017",3748,DW12 Era 2012-2017,0,Running,0,22,2,6,6,70,2.35,103,114.007,,,,,,,,,,4,20,0,5,38,4.936338109,10,1,0,1,3.2987,22.33539818,-0.022905975,1.501372308,,,3.466666667,20.19230769,18,0.80952381
Graham Rahal,3668,0,0.526369048,0.422077922,0.535576266,0.1,0.25,1592.64825,1534.677184,1499.412069,0.474400868,1,0.045454545,Rahal Letterman Lanigan Racing,24,0.554494048,0.532524804,0.15,1533.780278,1532.692305,0.500510428,3,0.166666667,Honda,1,1444.495986,1496.112242,1446.428623,Chevrolet Detroit Grand Prix Race 1,The Raceway at Belle Isle Park,24,Street,2,4.125,13.625,4.103448276,15.10344828,102.375,6/3/2017,"Saturday, June 3, 2017",3748,DW12 Era 2012-2017,0,Running,0,22,2,6,6,70,2.35,103,114.007,,,,,,,,,,1,5,55,70,70,0.837031133,1,0,0,1,3.2663,20.60015336,-0.031502095,0.462950769,,,3.466666667,20.19230769,1,0
